Date,Financials,Consumer Staples,Industrials,Basic Materials,Consumer Discretionary,Energy,Health Care,Utilities,Telecommunications,Technology,Real Estate
2020-06-25,12.78375005067964,30.88790009082764,16.59510821142503,31.421285900141992,19.013062113581462,19.44815821201358,26.164795468634303,19.773742751000036,17.50673488024416,14.163974338681648,29.444295469315623
2020-07-02,12.661951015306316,31.78104252494579,16.5348661976034,31.77200098574513,19.204453917040507,19.236075452637714,26.07416579275452,19.773742751000036,17.446617453728617,14.243432709413486,29.880110143784254
2020-07-08,12.661951015306316,31.78104252494579,16.5348661976034,31.77200098574513,19.204453917040507,19.236075452637714,26.07416579275452,132.70440916952313,17.446617453728617,14.243432709413486,29.880110143784254
2020-07-09,12.424390619535991,30.867621976498135,17.00218813866065,31.194674961553766,11.589956384948314,19.198676927469034,26.01225083733457,131.4584525076462,17.399654978360086,14.584099321546898,31.120229220254686
2020-07-16,12.337362696307716,30.897452486972636,17.682736908641502,31.435673996218085,11.640758989769655,19.041815116241196,27.26155287442166,130.32514649396143,17.4027255854217,15.311954629965017,31.636291452203796
2020-07-23,12.438055450564326,30.285907914259553,18.299499746761924,31.450192769009146,11.793547367488884,18.62558305385134,28.697424479494696,128.64706158269726,17.353752938047155,16.071379330747124,31.949498908837516
2020-07-28,12.377547931346871,30.457315023671313,18.417981917778718,30.35678469918717,11.87067303769053,18.46638360332742,28.507866798570895,127.7508513398302,16.97030203517285,17.7863548232901,32.244869939475024
2020-08-06,12.399861853776613,30.461831041476263,15.789579529145552,30.23877527214235,11.684772127070854,18.749252769897886,29.24213077901369,129.5449567498129,19.990146011446242,19.541528993380354,32.15410241859477
2020-08-13,12.532961478065143,30.164126493512324,16.23429589792769,31.723226471489546,11.76672958765441,18.59301214141602,30.271194220701627,129.7769977458494,20.238148415437784,19.775803418913195,32.19568261396252
2020-08-20,12.882903276036016,30.434184521024648,16.60694761874199,32.15709384461837,11.937013431197936,18.427327987503585,30.994822696776694,128.24351722611064,20.204466464348016,20.50071098031394,32.58879460992391
2020-08-27,13.788334145864853,30.737137924442596,16.268736541568796,32.93368494482993,12.532904105373259,16.32419134457077,31.196830652810092,128.89443502068835,20.172644249176447,18.79701591622945,33.422982558865016
2020-09-03,14.255879748940371,26.68216376255543,16.386985466360343,33.31646572828313,12.441492004096906,17.940126047180236,29.453680810980142,128.8090010359282,20.163780219458154,19.17508131241414,33.81309706651145
2020-09-10,14.364288695923443,26.234602031650713,17.819489820734496,32.997716848768256,14.754826260055657,18.295314632830106,30.234619730381155,128.72303789257498,20.14305563801946,21.324657296874275,35.70897138695054
2020-09-17,14.267016199583452,26.322385781453608,18.156237840202156,31.088761492741337,14.809869852820334,19.331538933146682,30.194022567530496,117.06674048178226,20.3446329275572,22.377165555337303,38.573410367157045
2020-09-24,14.287549588043374,26.458735892197062,18.41768789037336,31.542837530572932,15.189662370508936,19.574765790820244,30.83248788961759,117.14669063031377,20.811171367109896,24.15905361535735,38.865861976890535
2020-10-01,14.64259105682896,27.118232843447544,18.606584373263647,31.837133143170647,15.64685305673446,18.37705868128202,32.70763743026014,117.58298119414219,21.27622596365201,23.003785863181605,39.12992670288535
2020-10-08,14.355093733446232,26.446742153216817,18.735007668865567,31.49362053968934,15.702130833584745,18.378245979381823,31.73049085910278,117.35000235534889,20.848369477557412,23.345628646779378,39.0424523659403
2020-10-15,14.299027818647033,26.13008327518415,19.10772285622922,31.554839988866668,16.138127201586446,19.324857368501288,32.07453921852717,117.45449272087129,21.128344741935877,23.308620288234295,39.69907015629224
2020-10-22,14.481666785552088,26.69775959571252,19.148758003539378,31.91902841667019,16.151002280946532,18.963129349393476,34.09952137968927,117.76510083210573,21.851997945351176,23.155216567270056,39.55127607164254
2020-10-29,14.823517577475174,26.85747608366628,19.448125097459055,31.965989670992496,16.4291074619758,20.364911672868665,33.70903583501991,117.76230606052809,22.14375289638757,25.532507162078122,39.80766696876354
2020-11-05,14.66550897855245,27.20061660772764,18.848768140410822,31.934806526656168,16.07741058151942,21.319064348275344,34.100680714751114,117.86342724489283,22.246748192100252,28.70677324632298,39.39574744921093
2020-11-12,14.143525692025943,24.939082865282586,17.550667013356925,31.053075618537274,14.660806953601593,21.228084021836818,31.323678340829407,116.62926799898902,20.13047010452972,25.880140530188644,37.53552882221021
2020-11-19,14.471088765289817,24.458480619624535,15.030948268173555,30.73764892205047,16.558707973414226,20.767428529168445,33.34022446495021,116.73322387391639,20.58288604885695,27.53155867599048,39.09511723454013
2020-11-26,15.405981020891563,24.54831147014801,15.226864040060992,31.374699649957055,17.161703868384546,20.91038009348197,30.7666034630174,116.88741849446782,21.563127191429352,33.4721681935444,41.49261701490444
2020-12-03,15.733361749868044,25.903245114931917,15.434941161775198,31.38783297211158,16.95032266264571,21.374119812620652,29.2251965777111,128.9544355756239,21.76206158427019,33.54666898478002,48.65020132415497
2020-12-10,15.91874833250363,25.595442352103355,15.466385488652918,31.589453896599156,16.883889263950717,21.10329023357027,26.882014555112065,128.98313046907137,21.905217767266407,32.05664084329642,49.01941165150198
2020-12-17,15.811914679085643,25.82345187693043,15.697168036252291,31.625055174454637,17.054857403660385,21.24083312227068,26.805840473389278,128.9575586611793,21.782366104476953,32.89919651614164,49.130365802327674
2020-12-24,15.785423523746866,24.95735649466019,15.760777673470294,31.83793054858902,16.710083504604345,21.503079139887053,26.76887051758526,128.9850795887557,21.619408470946507,32.32410006338631,49.119554657522784
2020-12-31,15.750715833515764,25.199868957956117,16.0303292054477,32.790006557792175,17.247297173004945,21.582625843948847,26.710723218833103,129.21495885284344,21.723480673561617,31.995721880194985,49.2290431219128
2021-01-07,15.90931917525999,25.21966099215839,15.963140862046716,32.433597354540204,16.846258547443206,21.310933109540674,26.594106109985038,129.07657943932693,21.555720561073635,30.77219922970815,48.91258223174413
2021-01-14,15.827667583789914,25.001021653492778,16.37092572779666,31.98364067429393,16.990364587274687,21.305066829154775,27.465127991085698,129.24325533246179,21.59908014698931,32.0803349165518,49.10883598898391
2021-01-21,15.855901563556262,24.8670738597379,16.53272266361272,32.37135068606273,17.004236413878537,21.265986296330308,28.06911557866599,129.10061076574587,22.071732097602514,32.03684499196505,48.79554616104016
2021-01-28,16.18443804089439,25.021291203869332,16.953269228117804,32.95539327333489,17.114227039797964,27.241824955321874,28.428901628434883,129.27039989236027,22.341370864463933,33.38445891241859,49.03090839312986
2021-02-04,16.14717242667896,24.466358940402433,17.023261687287228,32.7375831313773,16.893692418024976,27.750233923487393,28.695934904657985,129.24133254196326,22.522629188254953,33.010079210510845,49.0672693519772
2021-02-11,15.883718958977065,24.049312132649266,17.26999364006381,32.627514815370475,16.986918814631878,29.245414948247763,28.609795884107246,129.12620066748073,22.73607304658582,33.43854704095834,49.04639683645754
2021-02-18,15.819601868101355,23.53946787194982,17.016531170473797,32.448586051879325,16.452502972644357,30.0719674623934,28.04000480266445,128.73154980762146,22.5582848097325,36.08768821922307,47.69858127623833
2021-02-25,16.672487372767925,23.697641078511726,17.01560938131048,33.171445220004216,16.844197036010335,29.894521333268134,28.580731687905907,128.9858591268037,23.14582296469041,41.80403145917762,48.543951675941
2021-03-04,16.487843157765504,23.50796631004498,16.875889708751345,33.09784299100787,16.95947551087958,30.66285933832,29.213962645335453,129.15373004477095,23.049066106485483,47.96315458160664,49.25188665290978
2021-03-11,17.33686453115411,23.15852969744016,16.815139718518132,33.52925353175843,16.74454672885228,30.763657475683235,29.717891950094813,129.52129410318204,22.256590542684286,44.32920470352202,49.16498751084955
2021-03-18,17.429408113686574,23.095563051705717,17.06712594754604,33.12313634254541,16.90043767209909,30.000986456409095,29.797831511856746,129.43980843140378,22.010906975655278,48.124754485059576,49.71436138413208
2021-03-25,18.786632053867287,23.229904561546885,17.486258423389774,36.28288705516415,16.974505165036874,30.19599268867269,31.429644253310613,129.46468633699413,22.720564262268322,49.427671069715196,50.93887104353358
