Date,.DFMGI,.EGX30,.FTFADGI,.MSX30,.QSI,.SPX,.TASI,FR MENA
2021-03-19,6.07972493041706,9.298247143717504,4.276015894806851,8.811885231918026,3.7192340776266635,1.6343527654924606,2.4003184910095214,2.859870002323486
2021-03-26,6.5259788916348285,9.39087158224169,4.355906055611036,9.062641715794237,3.8683163125687923,1.6497842186178675,2.4511000111410803,2.9639267865928325
2021-04-02,6.319225163361083,9.765977629935348,4.123919980475973,9.008649460309659,3.6672571547430293,1.6527450916159627,2.1458082415991946,3.034610322847916
2021-04-09,6.235284511823087,10.042998599603767,4.006609860017006,8.93933108783123,3.632883525241232,1.562092149118489,2.1174074881201004,2.9881587701106196
2021-04-16,6.183616005621996,9.382182349010199,4.027763047957654,9.000339324892284,3.5491216237535315,1.7178874667867183,2.2226037040537427,3.0499221120836713
2021-04-23,6.266810412387447,9.797411209855216,4.098022677085775,8.99685639916165,3.6070016763765427,1.7786184442606585,2.2224505486177035,3.055526774830712
2021-04-30,6.075933079929373,9.87540734292891,4.228641659473957,8.5627734393078,3.8501669843002935,1.9192500618631068,2.2160238653972515,3.079630668655181
2021-05-07,6.05239740044079,9.812701373383517,4.516639362469271,8.512866258551593,3.9097513529772083,1.9699044354562523,2.4193590734362616,3.2477533422853524
2021-05-14,5.824535748333167,9.781919646577837,4.49872752755577,8.363460237123483,3.835297923365503,1.9697246404918,2.3409550144545843,3.177861506059873
2021-05-21,5.879511391207024,9.868849337723592,4.055075495358494,8.30831832875416,3.9560188405643224,2.0127903917493617,2.2830558169507817,3.179212820150129
2021-05-28,5.744731569636173,10.65082849824546,4.068078050415296,8.430826635913567,3.958980696873512,2.0235842085467115,2.2570957518813497,3.176813567066918
2021-06-04,5.7499575510765,11.01099469252604,4.045431438846986,8.240923639043743,3.997142428449013,2.0476688939211862,2.2309675648606118,3.1523887758439186
2021-06-11,5.77126782403774,11.24918037292061,4.1686876984113574,8.068753358399215,4.11153019041966,2.1300533721658255,2.299951248873766,3.227685833256344
2021-06-18,5.741305998699812,11.466775921063002,4.246304920923895,8.08497907072094,4.113068789014497,2.1981385008485574,2.2910938584332676,3.2256960591830905
2021-06-25,5.661403176933762,10.877246920583769,4.2245412143681715,8.057071500039811,4.017799937686364,2.027228056572659,2.1879814724473783,3.1258025418944535
2021-07-02,5.881272052989045,10.974840139105492,4.052082724097444,8.085491722161573,4.097899892222252,2.066813202561691,2.2673138512668674,3.189734167094177
2021-07-09,6.047727480637403,12.61895129729473,4.171051323645886,8.013375446802092,4.1552694437585975,2.115483326639156,2.400873199518519,3.317783904796892
