Ticker,Name,Industry,Mkt Cap,Last Price,Avg 3M Volume,1Wk,1Mo,3Mo,YTD,P/B,DY,P/E LTM,P/E NTM,P/E FY1
1214,SHAKER,Consumer Discretionary,0.45414201183432,30.15,3.1336366431205303,4.95726495726496,12.043795620438,-1.05009060362953,26.3868252397291,2.2712724562354,,24.7365198053308,19.8966906171539,21.0217767636651
4008,SACO,Consumer Discretionary,0.33871741564049296,35.15,2.5414403246109,0.141843971631217,-8.9032258064516,-6.61375661375658,-8.78552971399868,3.77950205654568,0.0,,52.2962962962963,106.969696969697
2340,ALABDULLATIF,Consumer Discretionary,0.37681912681912705,17.28,1.4415042824351698,-2.24719101123595,-7.4468085106383,-0.911161731207288,4.31654676443067,1.1755925776593,,,NaN,NaN
4240,ALHOKAIR,Consumer Discretionary,0.251141462252785,8.16,1.66781054526338,-1.55875299760191,-15.2734778121775,-51.9883040935673,-53.405221339661,-0.962391470281768,,,-29.0532539689688,-16.0928899028624
4180,AHMED FITAIHI ,Consumer Discretionary,0.282197878351725,3.81,2.42753701837783,-2.03562340966923,-3.99002493765588,-6.55339805825244,24.193548384445,2.45363470490821,0.0,654.761904761905,NaN,NaN
4170,TOURISM ENT,Consumer Discretionary,0.249678205821206,0.8,3.11208581856147,-1.21951219512195,-2.40963855421689,-4.70588235294119,34.9999999992729,1.82775638275731,,,NaN,NaN
4011,LAZURDE CO,Consumer Discretionary,0.232035289727597,15.06,1.12692827728168,-0.263504611330689,-4.41919191919192,-9.98503986157797,8.65186033299243,2.7150625513902,1.98150594451783,18.4564372005705,NaN,NaN
1820,AL HOKAIR GROU,Consumer Discretionary,0.219974412282105,2.62,0.900092081241578,-0.380228136882121,3.96825396825404,-15.4838709677419,14.9122807032828,3.98114827643723,,,40.2958734454936,-65.4807943489271
SAH,SAH,Consumer Discretionary,0.230474455948963,8.7,0.0971930063795853,0.820633059788989,2.99401197604792,3.99032648125761,7.50000000389088,2.26311276868512,0.895348837209302,20.0765711084135,16.0988656858799,16.8880257685211
1213,NASEEJ,Consumer Discretionary,0.218422366650674,74.6,2.34714824884861,0.26666666666666,-4.81012658227848,-7.61670761670761,21.8800648287634,9.07907112779849,,,NaN,NaN
4051,BAAZEEM TRA,Consumer Discretionary,0.169478650247881,62.5,0.922884064152117,1.29032258064516,-2.12770148166023,-10.3637995336945,-1.67598318058244,3.13881825430945,2.86624203821656,29.9535433897109,NaN,NaN
4070,TIHAMA,Consumer Discretionary,0.167173090250013,15.48,0.595930905563701,2.48366013071895,-2.12234706616732,-0.884955752212346,-6.55542312289446,2.68776585719718,,,NaN,NaN
CIRA,CAIRO INVESTME,Consumer Discretionary,0.162790593575419,13.5,0.191443741979167,-4.72829922371207,-1.24359912216534,7.48407643312099,1.04790418861598,5.24122241059944,0.0,40.7953583947782,NaN,NaN
4191,ABDULLAH SAAD,Consumer Discretionary,0.14499706807399101,27.3,0.943659330341937,-2.85714285714287,-4.56140350877193,-10.6732348111658,-8.10810810811694,2.27588771021055,1.83823529411765,20.195720289274,NaN,NaN
6012,RAYDAN,Consumer Discretionary,0.128513844954422,30.9,1.15550492765857,6.64335664335665,5.35405872193444,7.77385159010611,12.9629629596934,3.19914646003812,,,NaN,NaN
6013,DWF,Consumer Discretionary,0.101871101871102,127.6,1.93185111436907,3.57723577235771,-1.24031007751938,-11.7728531855956,-6.32352941255178,14.6156955437631,,,NaN,NaN
2130,SA INDUST DEV,Consumer Discretionary,0.0897702436163975,8.39,1.07569644867979,-3.21839080459769,-10.4255319148937,-32.64,-25.8802816887555,3.59158592085522,,,NaN,NaN
NAKL,ENNAKL AUTO,Consumer Discretionary,0.20755041628086401,10.8,0.00289561939973902,-0.092592592592611,4.65567410281278,2.76190476190472,-13.6800000016625,1.46543767285781,6.48748841519926,8.02970768589629,7.73238320647948,7.75999886078834
ARTES,ARTES,Consumer Discretionary,0.0805263157894737,6.5,0.00939111744236625,-1.04947526236883,-9.58904109589039,1.69491525423726,1.53846153891903,1.18898027926997,15.1515151515152,8.65006553079947,9.2824314306894,9.41503759398496
CITY,CITY CARS,Consumer Discretionary,0.07676555023923451,13.36,0.010942623169493999,1.28787878787879,0.074850299401219,3.32302936630604,7.13141025784609,2.8607514435543,9.3492894540015,7.99043777080532,7.1760805207121,7.21508095832467
MNP,MONOPRIX,Consumer Discretionary,0.0333900764529506,4.13,0.000889467884587502,0.0,-10.7991360691145,-15.0205761316872,-19.6498054465631,2.34192487792372,2.42130750605327,103.275818954739,67.9792291334397,81.5750749601276
ECYCL,EURO-CYCLES,Consumer Discretionary,0.0355774736842105,11.38,0.0166245767725098,-0.52447552447551,0.707964601769939,-4.12805391743889,-28.6520376170644,2.05108467961161,2.63620386643234,20.8302826182457,12.2987319605249,16.1425390749601
MAG,MAGAZIN GNERAL,Consumer Discretionary,0.0276790701754386,5.5,0.0008622048716833411,2.80373831775702,4.96183206106873,-29.2149292149292,-31.1639549434316,-0.762892743257549,,,-3.28395839899149,-2.87131441168366
SOMOC,SOMOCER,Consumer Discretionary,0.00635452631578947,0.49,0.0069889040162389405,0.0,-12.5,-19.672131147541,-32.8767123289321,0.440459566000834,0.0,,NaN,NaN
