Date,Instrument,CF_NAME,1 Week Total Return,Company Market Cap,Return
2022-06-30,7203.SE,ELM,-2.14888718338595,5437245129.13457,-0.021488871833859502
2022-07-06,7203.SE,,1.96078431471773,5540904126.37523,0.019607843147177298
2022-07-14,7203.SE,,3.9235e-11,5541051734.24263,3.9235e-13
2022-07-21,7203.SE,,11.4615384614132,6170059880.23952,0.114615384614132
2022-07-28,7203.SE,,1.44927536104971,6262314287.23574,0.0144927536104971
2022-08-04,7203.SE,,-0.272108844251429,6244941427.05005,-0.00272108844251429
2022-08-11,7203.SE,,-1.90995907191875,6125665601.70394,-0.0190995907191875
2022-08-18,7203.SE,,14.0472878997118,6987085607.77526,0.140472878997118
2022-08-25,7203.SE,,-0.060975609440472,6981895633.65282,-0.00060975609440472
2022-09-01,7203.SE,,7.62660158625974,7513376813.52322,0.0762660158625974
2022-09-08,7203.SE,,-6.74603174619324,7003166325.20022,-0.0674603174619324
2022-09-15,7203.SE,,-2.73556231026737,6814854252.62877,-0.0273556231026737
2022-09-21,7203.SE,,-4.25000000068701,6516549248.96982,-0.0425000000068701
2022-09-29,7203.SE,,3.39425587501616,6744012772.75146,0.033942558750161604
2022-10-06,7203.SE,,3.7479958322556,6952634379.98935,0.037479958322555997
2022-10-13,7203.SE,,-3.42927127998397,6716890722.74723,-0.034292712799839704
2022-10-20,7203.SE,,2.15599239050979,6862619808.30671,0.0215599239050979
2022-10-27,7203.SE,,1.92427063852934,6996537949.40079,0.0192427063852934
2022-11-03,7203.SE,,3.41047503024887,7228415591.32632,0.0341047503024887
2022-11-10,7203.SE,,-9.77620730263373,6520883213.62064,-0.09776207302633731
2022-11-17,7203.SE,,-2.02349869402287,6390633315.5934,-0.020234986940228697
2022-11-24,7203.SE,,3.26449033985945,6600484390.38671,0.0326449033985945
2022-12-01,7203.SE,,8.25806451569393,7142325086.45916,0.08258064515693929
2022-12-08,7203.SE,,-1.96662693534768,7000558555.20387,-0.0196662693534768
2022-12-15,7203.SE,,7.17325227993026,7502127659.57446,0.0717325227993026
2022-12-22,7203.SE,,-5.44526375540669,7093617021.27659,-0.0544526375540669
2022-12-29,7203.SE,,-0.419916017445321,7066648929.09405,-0.00419916017445321
2023-01-05,7203.SE,,-1.68674698716619,6948376796.16817,-0.0168674698716619
2023-01-12,7203.SE,,2.32843137365792,7114519264.05197,0.023284313736579198
2023-01-19,7203.SE,,0.598802395035891,7156549520.76677,0.005988023950358911
2023-01-26,7203.SE,,1.4880952377988,7267496070.54373,0.014880952377988
2023-02-02,7203.SE,,6.86217008832291,7769101617.67449,0.0686217008832291
2023-02-09,7203.SE,,2.36004390847304,7951820071.41715,0.0236004390847304
2023-02-16,7203.SE,,4.82573726524047,8339998933.50397,0.0482573726524047
2023-02-23,7203.SE,,-2.60869565173463,8119619392.84096,-0.0260869565173463
2023-03-02,7203.SE,,0.052521009219686,8121286403.23998,0.00052521009219686
2023-03-09,7203.SE,,4.67191600995318,8498668087.37346,0.0467191600995318
2023-03-16,7203.SE,,2.05616850530099,8669027396.89555,0.020561685053009898
2023-03-23,7203.SE,,6.87960687960509,9264435747.94345,0.0687960687960509
2023-03-30,7203.SE,,1.56321839090945,9416027280.47741,0.0156321839090945
2023-04-06,7203.SE,,-1.72771107315932,9195745474.90203,-0.0172771107315932
2023-04-13,7203.SE,,-1.43784786675939,9064732856.99051,-0.014378478667593899
2023-04-17,7203.SE,,2.77647058802328,9318151515.95957,0.0277647058802328
2023-04-27,7203.SE,,1.41941392001452,9448902871.46399,0.014194139200145199
2023-05-04,7203.SE,,-1.21896162528827,9334719889.07554,-0.0121896162528827
2023-05-11,7203.SE,,7.40402193675183,10026399296.0187,0.0740402193675183
2023-05-18,7203.SE,,0.893617020976478,10116536440.9717,0.00893617020976478
2023-05-25,7203.SE,,-3.58498523921286,9753860102.93607,-0.035849852392128595
2023-06-01,7203.SE,,-2.9746281706088,9463214314.28495,-0.029746281706088
2023-06-08,7203.SE,,25.7889990981896,11903047756.1795,0.25788999098189597
2023-06-15,7203.SE,,3.04659498106894,12265358361.7747,0.0304659498106894
2023-06-22,7203.SE,,1.21739130373766,12413020874.99,0.0121739130373766
2023-06-22,7203.SE,,0.0,12413020874.99,0.0
2023-07-06,7203.SE,,2.78555e-10,12411366423.202,2.7855499999999996e-12
2023-07-13,7203.SE,,14.2611683858768,14180238291.9743,0.142611683858768
2023-07-20,7203.SE,,3.90977443670881,14737010476.9267,0.0390977443670881
2023-07-27,7203.SE,,-0.144717799238869,14715683399.5361,-0.00144717799238869
2023-08-03,7203.SE,,-6.37681159460083,13787215878.7749,-0.0637681159460083
2023-08-10,7203.SE,,5.26315789390641,14503572571.1848,0.052631578939064096
2023-08-17,7203.SE,,4.44318181882868,15086128739.8005,0.044431818188286794
2023-08-24,7203.SE,,8.99321266935043,16437596630.5912,0.08993212669350431
2023-08-31,7203.SE,,10.275038920431,18130915877.8829,0.10275038920431
2023-09-07,7203.SE,,-7.69411764694254,16735009464.8999,-0.0769411764694254
2023-09-14,7203.SE,,-6.57659954042786,15635248633.5155,-0.06576599540427859
2023-09-21,7203.SE,,-3.21964529207198,15131445635.365,-0.0321964529207198
2023-09-28,7203.SE,,9.95207217396115,16638668906.4875,0.0995207217396115
2023-10-05,7203.SE,,-2.82051282019733,16168510865.218,-0.0282051282019733
2023-10-12,7203.SE,,-3.82585752012812,15556978233.0346,-0.0382585752012812
2023-10-19,7203.SE,,0.658436213812608,15651061106.9638,0.00658436213812608
2023-10-26,7203.SE,,-4.33360588670555,14970011995.2019,-0.0433360588670555
2023-11-02,7203.SE,,-2.50712250709216,14595084501.786,-0.0250712250709216
2023-11-09,7203.SE,,3.62361192235812,15126373040.418,0.0362361192235812
2023-11-16,7203.SE,,4.6249294985621,15839470594.5138,0.046249294985621
2023-11-23,7203.SE,,-1.88679245348005,15528596187.175,-0.0188679245348005
2023-11-30,7203.SE,,2.28021978059627,15878871887.8285,0.0228021978059627
2023-12-07,7203.SE,,4.96911093260328,16671465898.7895,0.049691109326032795
2023-12-14,7203.SE,,2.86591607018269,17147884507.7181,0.028659160701826898
2023-12-21,7203.SE,,0.746268656324389,17296143066.8624,0.0074626865632438895
2023-12-28,7203.SE,,0.617283950517211,17386666666.6667,0.006172839505172109
2024-01-04,7203.SE,,1.22699386538323,17599061383.3929,0.0122699386538323
2024-01-11,7203.SE,,12.7999999998235,19852270606.1172,0.127999999998235
2024-01-18,7203.SE,,-0.70921985951724,19709372083.7222,-0.0070921985951724
2024-01-25,7203.SE,,0.021645021486183,19716266666.6667,0.00021645021486183002
2024-02-01,7203.SE,,0.497727764739109,19814400000.0,0.00497727764739109
2024-02-08,7203.SE,,2.26098191276005,20261859683.7418,0.0226098191276005
2024-02-15,7203.SE,,8.23331227657591,21929497093.4883,0.0823331227657591
2024-02-21,7203.SE,,2.52918287937745,22513550316.3965,0.0252918287937745
2024-02-29,7203.SE,,0.284629981024653,22548130766.3591,0.0028462998102465296
2024-03-07,7203.SE,,-0.643330179753998,22401279829.3561,-0.00643330179753998
2024-03-14,7203.SE,,-5.35136164540088,21118310535.1572,-0.0535136164540088
2024-03-21,7203.SE,,-3.1111111111111,20461842035.0915,-0.031111111111111
2024-03-28,7203.SE,,-0.020850708924092,20455393803.6581,-0.00020850708924092
2024-04-04,7203.SE,,3.14911366006259,21098432334.4353,0.0314911366006259
2024-04-04,7203.SE,,0.0,21098432334.4353,0.0
2024-04-18,7203.SE,,-7.68297614233723,19475887073.1252,-0.0768297614233723
2024-04-25,7203.SE,,-0.569426193604905,19368084255.4326,-0.00569426193604905
2024-05-02,7203.SE,,3.7444933920705,20093320890.5479,0.037444933920705
2024-05-09,7203.SE,,-4.14012738853503,19261945392.4915,-0.041401273885350295
2024-05-16,7203.SE,,-4.65116279069767,18366530677.5458,-0.0465116279069767
2024-05-23,7203.SE,,-2.16027874564461,17969762419.0065,-0.0216027874564461
2024-05-30,7203.SE,,-5.41310541310541,16996133848.8202,-0.0541310541310541
2024-06-06,7203.SE,,2.30923694779117,17389078498.2935,0.023092369477911698
2024-06-13,7203.SE,,0.711481844946005,17511397872.3972,0.00711481844946005
2024-06-13,7203.SE,,0.0,17511397872.3972,0.0
2022-06-30,7202.SE,SOLUTIONS,-0.402819738250682,6326394626.72246,-0.00402819738250682
2022-07-06,7202.SE,,4.550050555664,6610724846.15999,0.04550050555664
2022-07-14,7202.SE,,2.61121856839013,6783526026.95934,0.0261121856839013
2022-07-21,7202.SE,,5.93779453424335,7179241516.96606,0.0593779453424335
2022-07-28,7202.SE,,4.98220640632669,7540337611.1614,0.049822064063266905
2022-08-04,7202.SE,,-3.38983050851174,7284345047.92332,-0.0338983050851174
2022-08-11,7202.SE,,3.50877193023171,7539936102.23642,0.035087719302317105
2022-08-18,7202.SE,,8.47457627110422,8180002662.76128,0.08474576271104221
2022-08-25,7202.SE,,4.29687500007268,8530351437.69968,0.042968750000726794
2022-09-01,7202.SE,,5.39325842718426,8989218687.60814,0.053932584271842596
2022-09-08,7202.SE,,-6.04122245832351,8442114785.94045,-0.0604122245832351
2022-09-15,7202.SE,,2.57186081735132,8663383468.65433,0.0257186081735132
2022-09-21,7202.SE,,-8.84955752195875,7886215605.47653,-0.08849557521958751
2022-09-29,7202.SE,,-3.72168284793514,7599787120.80894,-0.0372168284793514
2022-10-06,7202.SE,,6.80672268807772,8117083555.08249,0.0680672268807772
2022-10-13,7202.SE,,1.10149488572773,8209769732.46373,0.0110149488572773
2022-10-20,7202.SE,,3.3463035008543,8485623003.19489,0.033463035008543
2022-10-27,7202.SE,,-7.75602409550979,7829560585.88548,-0.0775602409550979
2022-11-03,7202.SE,,3.51020408137832,8096847146.46801,0.0351020408137832
2022-11-10,7202.SE,,-7.33438485810349,7501995211.49241,-0.07334384858103489
2022-11-17,7202.SE,,2.89361702122537,7721128259.71261,0.028936170212253698
2022-11-24,7202.SE,,-1.57154673291228,7601202991.50986,-0.015715467329122802
2022-12-01,7202.SE,,3.36134453865118,7853152434.15802,0.0336134453865118
2022-12-08,7202.SE,,-4.87804878098423,7468681011.78285,-0.0487804878098423
2022-12-15,7202.SE,,11.1111111116723,8297872340.42553,0.11111111111672299
2022-12-22,7202.SE,,-6.84615384590211,7729787234.04255,-0.0684615384590211
2022-12-29,7202.SE,,0.247729149497444,7752028734.86763,0.0024772914949744403
2023-01-05,7202.SE,,-1.40032948925047,7644491750.93134,-0.014003294892504702
2023-01-12,7202.SE,,2.9239766079469,7872833293.39404,0.029239766079469
2023-01-19,7202.SE,,-1.37987012991173,7763578274.76038,-0.0137987012991173
2023-01-26,7202.SE,,0.411522633360817,7800303700.34898,0.00411522633360817
2023-02-02,7202.SE,,3.27868852442899,8059057111.63819,0.032786885244289896
2023-02-09,7202.SE,,-0.793650794672673,7994457176.35772,-0.007936507946726729
2023-02-16,7202.SE,,-4.00000000099855,7678771396.57654,-0.0400000000099855
2023-02-23,7202.SE,,4.1666666673678,7995948719.31554,0.041666666673678
2023-03-02,7202.SE,,-5.92000000055114,7520183315.12616,-0.059200000005511406
2023-03-09,7202.SE,,1.27551020501917,7614278103.35641,0.0127551020501917
2023-03-16,7202.SE,,5.44298e-10,7610426262.68005,5.44298e-12
2023-03-23,7202.SE,,4.36607892625525,7941857679.09911,0.0436607892625525
2023-03-30,7202.SE,,0.080450522239195,7953964194.3734,0.00080450522239195
2023-04-06,7202.SE,,11.6559485539119,8886519339.96214,0.116559485539119
2023-04-13,7202.SE,,-2.59179265627573,8657353098.00576,-0.0259179265627573
2023-04-17,7202.SE,,1.25646710960074,8767766192.90152,0.012564671096007401
2023-04-27,7202.SE,,1.82481751803303,8926333751.03314,0.018248175180330298
2023-05-04,7202.SE,,-1.79211469519344,8767298616.11071,-0.0179211469519344
2023-05-11,7202.SE,,8.50021617987469,9350150662.64899,0.0850021617987469
2023-05-18,7202.SE,,0.95824777505229,9440251740.0464,0.0095824777505229
2023-05-25,7202.SE,,-0.610169490837409,9382650204.00544,-0.00610169490837409
2023-06-01,7202.SE,,-0.750341063798865,9311751686.62169,-0.00750341063798865
2023-06-08,7202.SE,,15.4639175260406,10751139908.8072,0.154639175260406
2023-06-15,7202.SE,,-2.67857142880623,10462883959.0443,-0.0267857142880623
2023-06-22,7202.SE,,-1.34556574878877,10320723026.4736,-0.0134556574878877
2023-06-22,7202.SE,,0.0,10320723026.4736,0.0
2023-07-06,7202.SE,,0.743955363076454,10396118782.3212,0.00743955363076454
2023-07-13,7202.SE,,15.3846153843922,11994562465.0158,0.153846153843922
2023-07-20,7202.SE,,-2.34666666684835,11714963610.6742,-0.0234666666684835
2023-07-27,7202.SE,,-0.873839432962775,11612593639.1991,-0.00873839432962775
2023-08-03,7202.SE,,-6.22589531720239,10897449578.4868,-0.0622589531720239
2023-08-10,7202.SE,,-3.87779083400684,10468166791.0845,-0.038777908340068404
2023-08-17,7202.SE,,0.366748165525932,10508239560.5568,0.0036674816552593197
2023-08-24,7202.SE,,10.9622411693203,11656448259.3165,0.10962241169320301
2023-08-31,7202.SE,,-3.12843029559663,11294494067.4577,-0.0312843029559663
2023-09-07,7202.SE,,-4.47592067949772,10788386167.9153,-0.0447592067949772
2023-09-14,7202.SE,,-7.41399762768156,9989068124.2501,-0.07413997627681561
2023-09-21,7202.SE,,-3.71556694416846,9617661174.21213,-0.0371556694416846
2023-09-28,7202.SE,,6.32069194930851,10226381889.4488,0.0632069194930851
2023-10-05,7202.SE,,-2.19023779636034,10001866417.811,-0.021902377963603403
2023-10-12,7202.SE,,-1.21561100489579,9884763124.19974,-0.0121561100489579
2023-10-19,7202.SE,,-0.129533678871618,9866695105.04426,-0.00129533678871618
2023-10-26,7202.SE,,-1.36186770338987,9730507796.88125,-0.0136186770338987
2023-11-02,7202.SE,,2.82708744197697,10005864477.2618,0.0282708744197697
2023-11-09,7202.SE,,-0.575447569890053,9949877359.49664,-0.00575447569890053
2023-11-16,7202.SE,,-1.28617363342403,9830291386.48735,-0.012861736334240299
2023-11-23,7202.SE,,5.01628664576226,10315424610.052,0.0501628664576226
2023-11-30,7202.SE,,-3.41191066956129,9961081196.35336,-0.034119106695612904
2023-12-07,7202.SE,,4.36737315294269,10398336266.1974,0.043673731529426905
2023-12-14,7202.SE,,-1.9076923078626,10198336532.3097,-0.019076923078626
2023-12-21,7202.SE,,2.25846925928992,10428940844.0191,0.022584692592899202
2023-12-28,7202.SE,,6.19631901818214,11078990879.5136,0.0619631901818214
2024-01-04,7202.SE,,-0.635470826644879,11007412937.9766,-0.00635470826644879
2024-01-11,7202.SE,,1.45348837125359,11167702194.6081,0.0145348837125359
2024-01-18,7202.SE,,-3.72492836699898,10750566591.1212,-0.0372492836699898
2024-01-25,7202.SE,,-0.833333333388142,10662400000.0,-0.008333333333881419
2024-02-01,7202.SE,,-0.06002401024886,10656000000.0,-0.0006002401024886
2024-02-08,7202.SE,,4.20420420452097,11103703901.2293,0.0420420420452097
2024-02-15,7202.SE,,13.4293948128517,12594528291.8244,0.134293948128517
2024-02-21,7202.SE,,-7.06300813008129,11720289429.4182,-0.0706300813008129
2024-02-29,7202.SE,,0.273373428102763,11736348122.8669,0.00273373428102763
2024-03-07,7202.SE,,-0.163576881134131,11717150170.6485,-0.00163576881134131
2024-03-14,7202.SE,,5.13380666302565,12319014478.8417,0.0513380666302565
2024-03-21,7202.SE,,1.35064935064935,12485734094.1816,0.0135064935064935
2024-03-28,7202.SE,,-3.07534597642235,12100463925.7719,-0.0307534597642235
2024-04-04,7202.SE,,-1.11052353252249,11965447371.2275,-0.0111052353252249
2024-04-04,7202.SE,,0.0,11965447371.2275,0.0
2024-04-18,7202.SE,,-6.68449197860962,11164725013.9959,-0.0668449197860962
2024-04-25,7202.SE,,-1.66189111747853,10980935875.2166,-0.0166189111747853
2024-05-02,7202.SE,,-1.39860139860143,10827356352.4863,-0.0139860139860143
2024-05-09,7202.SE,,-1.89125295508273,10622866894.198,-0.018912529550827298
2024-05-16,7202.SE,,-11.0843373493976,9445644348.45212,-0.11084337349397601
2024-05-23,7202.SE,,-5.21680216802168,8952645051.19454,-0.052168021680216795
2024-05-30,7202.SE,,-3.5025017869907,8446873750.16664,-0.035025017869907
2024-06-06,7202.SE,,6.89393939393941,9029436860.06826,0.06893939393939409
2024-06-13,7202.SE,,-0.212615166548524,9009518223.26499,-0.00212615166548524
