Ticker,Name,Industry,Mkt Cap,Last Price,Avg 3M Volume,1Wk,1Mo,3Mo,YTD,P/B,DY,P/E LTM,P/E NTM,P/E FY1
ORAS,ORASCOM CONST,Industrials,0.57878065875,275.49,1.2140887225810202,0.741697416974141,-0.990063102923067,2.8286252354049,56.0549290977335,0.863851768655188,8.85714285714286,3.48277188839209,5.58302658486708,6.46330492424242
OCAI,OMAN CABLE IND,Industrials,0.67112462006079,2.875,0.5364796452641759,0.034734282737059,10.7692307692308,30.968622100955,33.180952381396,2.00498685538067,2.95138888888889,12.9490580459512,11.9005172937561,12.2030728181736
4110,BATIC,Industrials,0.535742843435151,3.32,3.88098710130763,2.44648318042813,2.760736196319,35.0806451612903,58.0188679240095,4.39127012023784,,,NaN,NaN
GWCS,GULF WAREHOUSI,Industrials,0.532244258142406,3.305,0.520150756153107,0.303030303030316,-0.898203592814351,1.8461538461539,9.43937921741838,0.81913762717177,3.32326283987915,9.48831876164541,8.04705304202624,8.51249955473984
QIGD,QATARI INV GRP,Industrials,0.530465467937989,1.563,0.5544517073672659,-0.384368994234485,1.50130548302865,-6.38169777242633,2.91701603447081,0.655392977871041,9.64630225080386,11.0166489550124,NaN,NaN
MCCS,MANNAI CORP,Industrials,0.477784295239402,3.848,0.410523402469475,-3.53803386403841,-5.82284727362444,-2.4166867179981,-3.46197333845217,1.7101481958346,6.54964631909877,,NaN,NaN
1833,ALMAWARID,Industrials,0.473372781065089,118.8,2.9982173767530003,0.509337860781023,-0.504201680672212,-16.8912405094783,-4.37165173767725,5.00522067625519,2.11148648648649,19.0921243374597,15.2422170003001,16.5764446788978
3004,NORTH REG CEMN,Industrials,0.43371181832720296,9.06,0.488350142609623,-1.84581976112922,-5.24109014675055,-6.92627945590922,-12.047983242933,0.72446021302977,2.76548672566372,18.8153020022478,12.3799305848437,11.736817307709
3002,NAJRAN CEMENT,Industrials,0.41233541233541204,9.1,0.6760190960652781,-1.72786177105834,-6.47482014388492,-11.1328125,-20.3152364269437,0.764584183835354,2.74725274725275,24.9513311946478,25.9972277755564,30.3300990714825
FWRY,FAWRY BANKING,Industrials,0.432775764911235,6.49,1.6170108194213,8.67256637168141,-1.12721417069243,-26.8176400476758,11.4337568048035,5.72947373759973,0.0,23.0783687276828,14.6385751872091,16.9309925093633
4080,SINAD HOLDING,Industrials,0.431874182253851,13.0,0.771267196232618,0.156249999999969,0.627943485086302,-5.03703703703704,-0.77399380617138,1.54997246906378,,,NaN,NaN
HPS,HPS,Industrials,0.391818468096255,525.0,0.31327713331954404,-1.90582959641257,-6.24999999999996,-9.48275862068962,-15.5948553048759,0.572983144392956,1.2952380952381,38.9296641074429,21.2595780002517,21.6944330048023
INTEGRATED,INTEGRATED HOL,Industrials,0.43405851462865697,527.0,1.59110716192432,-3.66300366300366,2.734375,1.10095661715435,7.24630888356592,2.06534170151207,3.80228136882129,29.1897891231965,15.9362768192337,19.4776716679523
2150,NAT CO GLASS I,Industrials,0.376195426195426,42.9,2.9574745131577003,-0.694444444444453,-2.38907849829354,3.46067791648375,8.5043859649123,19.3846956099352,2.33100233100233,226.792133643476,NaN,NaN
AAYAN,AAYAN LEASING,Industrials,0.320551048475162,149.0,1.84497746569538,-3.89610389610389,-9.20245398773003,-16.9604901225306,-11.2336273717676,1.02337579502055,5.06756756756757,7.62493560020608,NaN,NaN
2160,AMIANTIT,Industrials,0.290682872221334,24.2,5.58283635656848,-1.6867469879518,-8.99628252788103,-8.99628252788097,24.2318899059429,1.20562470980766,,5.06271521192882,NaN,NaN
3091,JOUF CEMENT,Industrials,0.310008529239298,10.7,0.378711579368253,1.9047619047619,-2.19378427787934,-6.14035087719296,-11.8616145019354,0.943070883797766,,15.7845046320883,29.7135071897167,32.4147351160546
2240,ZAMIL IND INV,Industrials,0.39437070206301,24.18,9.02501450856694,3.43959731543624,12.0909090909091,-16.1224489795919,-6.05714285622394,3.39090259061658,,,-20.4586595324383,-11.7394139487062
3090,TABUK CEMENT,Industrials,0.29889652966575997,12.28,0.314157117597406,3.48837209302326,-0.319999999999965,-4.4478527607361,-8.38235294138601,0.858247958809564,2.00642054574639,67.9167120898288,26.5028649533095,31.1408663201386
3007,ZAHRAT WAHA,Industrials,0.233587877818647,39.0,2.77724058820916,-2.25846925972395,-7.65666253569692,-7.65666253569688,8.83768191114236,2.73963425715068,3.46598202824133,24.5809562275963,NaN,NaN
1201,TAKWEEN,Industrials,0.244161730337438,12.14,0.924000975313578,-1.48026315789475,-5.37124802527649,-8.82800608828005,-2.36707840153939,1.96086579444215,,,-16.8682919320535,-14.4295027370578
3005,UMM Al-QURA,Industrials,0.249213710752172,16.92,0.459115429976158,1.43198090692125,2.90556900726393,13.6363636363636,-0.117508814017098,1.19788862584636,0.0,80.3174903146556,NaN,NaN
CGC,COMBINED GROUP,Industrials,0.360399828057014,660.0,3.7229211911280604,-4.7337278106509,24.701326221183,54.6638874413757,49.5312363095433,1.85888904902275,4.6583850931677,10.9375,NaN,NaN
2090,NAT GYPSUM CO,Industrials,0.207802479220641,24.44,0.8113819377434209,0.571895424836622,-6.56546489563568,-2.68774703557318,5.03412969202874,2.16022985956039,,145.071003476519,NaN,NaN
2360,SVCP,Industrials,0.169918439149208,43.65,0.670407545870541,2.04081632653066,-1.96078431372549,-15.506958250497,-11.0878661091391,3.12935824496344,,,NaN,NaN
